,title,img_src,url,platform
63,개밥 먹는 남자,https://shared-comic.pstatic.net/thumb/webtoon/761463/thumbnail/thumbnail_IMAG10_d08e69dd-1047-4ddd-9392-dafac6789044.jpg,https://comic.naver.com/webtoon/list?titleId=761463&weekday=mon,naver
64,보살님이 캐리해!,https://shared-comic.pstatic.net/thumb/webtoon/756790/thumbnail/thumbnail_IMAG10_45728c1e-50de-44f1-a3f1-d1af29dfc9d2.jpg,https://comic.naver.com/webtoon/list?titleId=756790&weekday=mon,naver
65,오로지 오로라,https://shared-comic.pstatic.net/thumb/webtoon/764623/thumbnail/thumbnail_IMAG10_f313d5ed-410b-4892-91f8-d77e385423c3.jpg,https://comic.naver.com/webtoon/list?titleId=764623&weekday=mon,naver
66,기사님을 지켜줘,https://shared-comic.pstatic.net/thumb/webtoon/770590/thumbnail/thumbnail_IMAG10_ed42b29a-9760-40e8-9281-825c004f0b23.jpg,https://comic.naver.com/webtoon/list?titleId=770590&weekday=mon,naver
67,헬로맨스,https://shared-comic.pstatic.net/thumb/webtoon/754872/thumbnail/thumbnail_IMAG10_6c4d0e20-77a0-43ef-881a-6798f874278b.jpg,https://comic.naver.com/webtoon/list?titleId=754872&weekday=mon,naver
68,여신강림,https://shared-comic.pstatic.net/thumb/webtoon/703846/thumbnail/thumbnail_IMAG10_35503130-16ce-4236-b913-0fe76226de36.jpg,https://comic.naver.com/webtoon/list?titleId=703846&weekday=tue,naver
69,"2021 최애캐 안녕, 잘 지내니?",https://shared-comic.pstatic.net/thumb/webtoon/780506/thumbnail/thumbnail_IMAG10_a15572d1-5bbb-4600-91da-c02f3de845b2.jpg,https://comic.naver.com/webtoon/list?titleId=780506&weekday=tue,naver
70,용사가 돌아왔다,https://shared-comic.pstatic.net/thumb/webtoon/773459/thumbnail/thumbnail_IMAG10_050d4f7b-68b1-496a-95fa-b86564875846.jpg,https://comic.naver.com/webtoon/list?titleId=773459&weekday=tue,naver
71,한림체육관,https://shared-comic.pstatic.net/thumb/webtoon/743139/thumbnail/thumbnail_IMAG10_df1a8c2f-63c4-44e1-b1f5-907c41c13243.jpg,https://comic.naver.com/webtoon/list?titleId=743139&weekday=tue,naver
72,덴큐,https://shared-comic.pstatic.net/thumb/webtoon/778963/thumbnail/thumbnail_IMAG10_e12c0167-935c-48c0-9368-3212ec220239.jpg,https://comic.naver.com/webtoon/list?titleId=778963&weekday=tue,naver
73,사신소년,https://shared-comic.pstatic.net/thumb/webtoon/730656/thumbnail/thumbnail_IMAG10_b324ec4f-f869-4b55-b2fb-63306bef3a41.jpg,https://comic.naver.com/webtoon/list?titleId=730656&weekday=tue,naver
74,하루만 네가 되고 싶어,https://shared-comic.pstatic.net/thumb/webtoon/738487/thumbnail/thumbnail_IMAG10_6704ef3b-2596-4fba-b40d-9ec522dfd866.jpg,https://comic.naver.com/webtoon/list?titleId=738487&weekday=tue,naver
75,엽총소년,https://shared-comic.pstatic.net/thumb/webtoon/759925/thumbnail/thumbnail_IMAG10_ab461af8-c357-459e-bf71-cdbb924cffcf.jpg,https://comic.naver.com/webtoon/list?titleId=759925&weekday=tue,naver
76,중증외상센터 : 골든 아워,https://shared-comic.pstatic.net/thumb/webtoon/738174/thumbnail/thumbnail_IMAG10_da06bb94-8176-4b0f-a0e6-cd57f2690ad0.jpg,https://comic.naver.com/webtoon/list?titleId=738174&weekday=tue,naver
77,랜덤채팅의 그녀!,https://shared-comic.pstatic.net/thumb/webtoon/702608/thumbnail/thumbnail_IMAG10_85425026-fd1c-4a8a-8d58-e257bbf892c0.jpg,https://comic.naver.com/webtoon/list?titleId=702608&weekday=tue,naver
78,신도림,https://shared-comic.pstatic.net/thumb/webtoon/683496/thumbnail/thumbnail_IMAG10_69a59ea4-ece8-4454-beea-a730adae236f.jpg,https://comic.naver.com/webtoon/list?titleId=683496&weekday=tue,naver
