,title,illustrator,writer,platform,url,img_src,genre
72,주먹꾹,캐너피,캐너피,lezhin,https://www.lezhin.com/ko/comic/cat_fist,https://ccdn.lezhin.com/v2/comics/4974892860702720/images/thumbnails/1,day
73,주먹꾹,캐너피,캐너피,lezhin,https://www.lezhin.com/ko/comic/cat_fist,https://ccdn.lezhin.com/v2/comics/4974892860702720/images/thumbnails/1,day
74,사랑이라 생각하지 않아,스미야제니코,스미야제니코,lezhin,https://www.lezhin.com/ko/comic/not_in_love,https://ccdn.lezhin.com/v2/comics/6283465192701952/images/thumbnails/1,bl
75,사람의 사이로,김보통,김보통,lezhin,https://www.lezhin.com/ko/comic/saram,https://ccdn.lezhin.com/v2/comics/5016813088342016/images/thumbnails/1,drama
76,미성년,히눈,히눈,lezhin,https://www.lezhin.com/ko/comic/immature,https://ccdn.lezhin.com/v2/comics/4509144894210048/images/thumbnails/1,bl
77,4컷용사,고지라군,고지라군,lezhin,https://www.lezhin.com/ko/comic/cartoon_hero,https://ccdn.lezhin.com/v2/comics/248/images/thumbnails/1,fantasy
78,오타쿠에게 사랑은 어려워,후지타,후지타,lezhin,https://www.lezhin.com/ko/comic/otakoi,https://ccdn.lezhin.com/v2/comics/6466786480095232/images/thumbnails/1,romance
79,레그널 트리거,kalma,kalma,lezhin,https://www.lezhin.com/ko/comic/regnal_trigger,https://ccdn.lezhin.com/v2/comics/6016237758185472/images/thumbnails/1,fantasy
80,안티피티[개정판],이지피,이지피,lezhin,https://www.lezhin.com/ko/comic/anti_pt_15,https://ccdn.lezhin.com/v2/comics/4706772223328256/images/thumbnails/1,bl
81,잘 자 내 꿈 꿔,이이런,이이런,lezhin,https://www.lezhin.com/ko/comic/goodnight,https://ccdn.lezhin.com/v2/comics/5611356766994432/images/thumbnails/1,mystery
82,러브 오어 헤이트[개정판],박담,영하,lezhin,https://www.lezhin.com/ko/comic/loveorhate_15,https://ccdn.lezhin.com/v2/comics/5641055802818560/images/thumbnails/1,bl
83,조만국박람회,조만국,조만국,lezhin,https://www.lezhin.com/ko/comic/expo,https://ccdn.lezhin.com/v2/comics/5275168827310080/images/thumbnails/1,day
84,조만국박람회,조만국,조만국,lezhin,https://www.lezhin.com/ko/comic/expo,https://ccdn.lezhin.com/v2/comics/5275168827310080/images/thumbnails/1,day
85,조만국박람회,조만국,조만국,lezhin,https://www.lezhin.com/ko/comic/expo,https://ccdn.lezhin.com/v2/comics/5275168827310080/images/thumbnails/1,day
86,조만국박람회,조만국,조만국,lezhin,https://www.lezhin.com/ko/comic/expo,https://ccdn.lezhin.com/v2/comics/5275168827310080/images/thumbnails/1,day
87,나의 수하[개정판],차현,차현,lezhin,https://www.lezhin.com/ko/comic/my_suha_15,https://ccdn.lezhin.com/v2/comics/6234227991969792/images/thumbnails/1,bl
88,인시크릿[개정판],이파도,이파도,lezhin,https://www.lezhin.com/ko/comic/insecret_15,https://ccdn.lezhin.com/v2/comics/5665181768679424/images/thumbnails/1,bl
89,"시선 끝, 30도",소보로,여로,lezhin,https://www.lezhin.com/ko/comic/stare,https://ccdn.lezhin.com/v2/comics/5073458287935488/images/thumbnails/1,bl
90,구독한 식탁,눅쓰,눅쓰,lezhin,https://www.lezhin.com/ko/comic/siktak,https://ccdn.lezhin.com/v2/comics/6602849724465152/images/thumbnails/1,day
91,신데렐라 리미트,깨알,깨알,lezhin,https://www.lezhin.com/ko/comic/limit,https://ccdn.lezhin.com/v2/comics/6170000663052288/images/thumbnails/1,romance
92,용의 아들 최창식,임인스,임인스,lezhin,https://www.lezhin.com/ko/comic/dragon,https://ccdn.lezhin.com/v2/comics/6613349614616576/images/thumbnails/1,gag
93,울프 인더 하우스[개정판],박지연,박지연,lezhin,https://www.lezhin.com/ko/comic/wolf_inda_house_15,https://ccdn.lezhin.com/v2/comics/5005186239102976/images/thumbnails/1,bl
94,노라줘요 -우리 집 웰시코기 이야기-,라쿠다,라쿠다,lezhin,https://www.lezhin.com/ko/comic/asondekure,https://ccdn.lezhin.com/v2/comics/5947434825154560/images/thumbnails/1,day
95,그렇게 내가 싫다면[개정판],파고,파고,lezhin,https://www.lezhin.com/ko/comic/hate_me_15,https://ccdn.lezhin.com/v2/comics/6004151141072896/images/thumbnails/1,bl
96,보름달 식당,김보통,김보통,lezhin,https://www.lezhin.com/ko/comic/kimbotong_fullmoon,https://ccdn.lezhin.com/v2/comics/5873525665628160/images/thumbnails/1,drama
97,보름달 식당,김보통,김보통,lezhin,https://www.lezhin.com/ko/comic/kimbotong_fullmoon,https://ccdn.lezhin.com/v2/comics/5873525665628160/images/thumbnails/1,drama
98,보름달 식당,김보통,김보통,lezhin,https://www.lezhin.com/ko/comic/kimbotong_fullmoon,https://ccdn.lezhin.com/v2/comics/5873525665628160/images/thumbnails/1,drama
99,보름달 식당,김보통,김보통,lezhin,https://www.lezhin.com/ko/comic/kimbotong_fullmoon,https://ccdn.lezhin.com/v2/comics/5873525665628160/images/thumbnails/1,drama
100,연화,"스튜디오열일,스튜디오질풍","스튜디오열일,스튜디오질풍",lezhin,https://www.lezhin.com/ko/comic/lotus,https://ccdn.lezhin.com/v2/comics/5777799590772736/images/thumbnails/1,romance
101,소꿉친구가 자꾸 괴롭혀!,NAKTA,NAKTA,lezhin,https://www.lezhin.com/ko/comic/nuri,https://ccdn.lezhin.com/v2/comics/5015838139940864/images/thumbnails/1,school
